Category,project_name,Rank,Name,Handle,Creator_ID,Mindshare_%,Smart_Followers,Followers,Casual_%,Hardcore_%,Shitposter_%,Curator_%,CopyPasta_%,Creative_%,creator_code
DeFi,Momentum,79,COmang Ⓜ️Ⓜ️T,@COmang___,comang___,0.18,86,3319,1.0,99.0,65.0,35.0,64.0,36.0,C147
DeFi,Momentum,5,Digi (BUILD/ARC),@Crouserrr,crouserrr,0.63,1186,83337,13.0,87.0,79.0,21.0,81.0,19.0,C151
DeFi,Momentum,89,세나 Ⓜ️Ⓜ️T,@Crypto_SENA,crypto_sena,0.16,172,10694,38.0,62.0,58.0,42.0,61.0,39.0,C156
DeFi,Momentum,41,Crypto_PainterⓂ️Ⓜ️T,@CryptoPainter_X,cryptopainter_x,0.27,370,86812,44.0,56.0,37.0,63.0,54.0,46.0,C166
DeFi,Momentum,48,Domen T.,@DomOnChain,domonchain,0.25,115,48290,23.0,77.0,70.0,30.0,71.0,29.0,C200
DeFi,Momentum,68,Vitalik Einstein,@DrEinstein9999,dreinstein9999,0.19,240,27850,40.0,60.0,67.0,33.0,66.0,34.0,C204
DeFi,Momentum,8,💜 Wecryptotogether Ⓜ️Ⓜ️T ✳️,@Edward__Park,edward__park,0.58,747,39046,39.0,61.0,62.0,38.0,44.0,56.0,C207
DeFi,Momentum,44,Eva 树姐👧🏻 Ⓜ️Ⓜ️T,@EvaCmore,evacmore,0.26,264,59142,31.0,69.0,52.0,48.0,87.0,13.0,C219
DeFi,Momentum,37,레오.Master Ⓜ️Ⓜ️T,@ezeroho8245,ezeroho8245,0.3,124,11159,14.0,86.0,60.0,40.0,51.0,49.0,C221
DeFi,Momentum,67,Fabius DeFi,@FabiusDefi,fabiusdefi,0.2,153,20055,28.0,72.0,61.0,39.0,70.0,30.0,C223
DeFi,Momentum,57,flarrs(✧ᴗ✧) Ⓜ️Ⓜ️T,@flarrs315,flarrs315,0.22,304,15765,34.0,66.0,65.0,35.0,55.0,45.0,C230
DeFi,Momentum,83,"Elisha (Ø,G)",@ghcryptoguy,ghcryptoguy,0.17,251,17366,34.0,66.0,66.0,34.0,66.0,34.0,C238
DeFi,Momentum,46,迪尔Dir.Ⓜ️Ⓜ️T,@gn_zebraleyuan,gn_zebraleyuan,0.25,149,58269,42.0,58.0,52.0,48.0,64.0,36.0,C241
DeFi,Momentum,97,Jammin123🇰🇷Ⓜ️Ⓜ️T,@Gogogonum,gogogonum,0.15,194,12168,37.0,63.0,52.0,48.0,58.0,42.0,C242
DeFi,Momentum,38,Gomtu Ⓜ️Ⓜ️T,@gomtu_xyz,gomtu_xyz,0.28,256,14448,25.0,75.0,63.0,37.0,66.0,34.0,C244
DeFi,Momentum,15,greb,@grebbycrypto,grebbycrypto,0.51,238,41519,11.0,89.0,83.0,17.0,64.0,36.0,C249
DeFi,Momentum,2,Akiii 💜Monad | Ⓜ️Ⓜ️T,@Guomin184935,guomin184935,0.66,163,16331,17.0,83.0,72.0,28.0,65.0,35.0,C254
DeFi,Momentum,28,헤다 heda Ⓜ️Ⓜ️T,@hedacool,hedacool,0.36,156,6815,28.0,72.0,76.0,24.0,54.0,46.0,C264
DeFi,Momentum,21,HenriⓂ️Ⓜ️T,@HenriLee92,henrilee92,0.44,134,6291,7.0,93.0,62.0,38.0,54.0,46.0,C267
DeFi,Momentum,59,Ahri | Ⓜ️Ⓜ️T,@heysoahri,heysoahri,0.21,143,5074,34.0,66.0,79.0,21.0,51.0,49.0,C270
DeFi,Momentum,66,币圈荒木 Ⓜ️Ⓜ️T,@HM010169,hm010169,0.2,328,129507,39.0,61.0,44.0,56.0,73.0,27.0,C271
DeFi,Momentum,84,pleasemoney Ⓜ️Ⓜ️T,@iinging747,iinging747,0.17,90,3257,6.0,94.0,78.0,22.0,56.0,44.0,C287
DeFi,Momentum,45,∑: MAGIC 🕯️Ⓜ️Ⓜ️T,@IPALAU1,ipalau1,0.26,209,7328,28.0,72.0,62.0,38.0,66.0,34.0,C292
DeFi,Momentum,4,Jampzey.hl,@Jampzey,jampzey,0.63,2023,114420,28.0,72.0,70.0,30.0,53.0,47.0,C296
DeFi,Momentum,32,jayplaycoⓂ️Ⓜ️T,@jayplayco,jayplayco,0.32,272,9215,11.0,89.0,36.0,64.0,54.0,46.0,C298
DeFi,Momentum,60,"Manbull ✳️ | (Ø,G) | Ⓜ️Ⓜ️T",@jonnabutija,jonnabutija,0.21,127,6405,40.0,60.0,63.0,37.0,62.0,38.0,C310
DeFi,Momentum,86,jundeuⓂ️Ⓜ️T,@jundeu00,jundeu00,0.17,110,7183,8.0,92.0,69.0,31.0,52.0,48.0,C313
DeFi,Momentum,75,katexbt.hl,@katexbt,katexbt,0.18,1103,23581,36.0,64.0,64.0,36.0,46.0,54.0,C317
DeFi,Momentum,94,Kierian,@KierianV,kierianv,0.15,975,17111,29.0,71.0,71.0,29.0,61.0,39.0,C322
DeFi,Momentum,74,Koob (T) 쿠쿠쿱 (T)Ⓜ️Ⓜ️ T,@kimyg002,kimyg002,0.18,339,16493,35.0,65.0,65.0,35.0,60.0,40.0,C323
DeFi,Momentum,33,"Mr.理想三旬(🌸, 🌿)(3/3)(FREE, WON)( ✧ ᴗ ✧ )Ⓜ️Ⓜ️T",@Li888Real,li888real,0.31,149,43884,31.0,69.0,57.0,43.0,76.0,24.0,C339
DeFi,Momentum,23,Lily🌙Ⓜ️Ⓜ️T,@lilykuma_S2_,lilykuma_s2_,0.41,130,4955,16.0,84.0,69.0,31.0,54.0,46.0,C342
DeFi,Momentum,35,medo Ⓜ️Ⓜ️T,@medo_NFP,medo_nfp,0.31,259,13241,15.0,85.0,69.0,31.0,66.0,34.0,C361
DeFi,Momentum,12,Mike S,@Mikesi30,mikesi30,0.55,591,32522,45.0,55.0,69.0,31.0,72.0,28.0,C368
DeFi,Momentum,25,무두서일기 | Ⓜ️Ⓜ️T,@MOODOO_Diary,moodoo_diary,0.38,239,12423,9.0,91.0,67.0,33.0,52.0,48.0,C377
DeFi,Momentum,87,MOONYU | Ⓜ️Ⓜ️T,@moonyu_myu,moonyu_myu,0.17,160,4019,49.0,51.0,72.0,28.0,59.0,41.0,C381
DeFi,Momentum,40,安兹大人 Ⓜ️Ⓜ️T,@Nazarick_eth,nazarick_eth,0.28,136,43884,36.0,64.0,52.0,48.0,60.0,40.0,C391
DeFi,Momentum,100,HEADBOY 🦇🔊,@NDIDI_GRAM,ndidi_gram,0.15,460,201096,58.0,42.0,49.0,51.0,62.0,38.0,C392
DeFi,Momentum,63,Ni Ⓜ️Ⓜ️ T $MMT,@ni_celeb,ni_celeb,0.2,98,42950,18.0,82.0,38.0,62.0,70.0,30.0,C395
DeFi,Momentum,52,Picolas Cage,@Picolas_Caged,picolas_caged,0.23,588,15877,37.0,63.0,58.0,42.0,58.0,42.0,C417
DeFi,Momentum,51,PPOU Ⓜ️Ⓜ️T,@ppougod,ppougod,0.23,80,2827,8.0,92.0,72.0,28.0,56.0,44.0,C419
DeFi,Momentum,24,Rejamong.eth Ⓜ️Ⓜ️T,@r2Jamong,r2jamong,0.39,308,12901,0.0,0.0,0.0,0.0,0.0,0.0,C425
DeFi,Momentum,39,Raoni (✧ᴗ✧) Ⓜ️Ⓜ️T,@RaoniKor,raonikor,0.28,156,9577,16.0,84.0,54.0,46.0,43.0,57.0,C431
DeFi,Momentum,31,Hedda🐽Ⓜ️Ⓜ️T,@Rav_Hedda,rav_hedda,0.32,396,31216,64.0,36.0,58.0,42.0,59.0,41.0,C433
DeFi,Momentum,9,Ru7Ⓜ️Ⓜ️T,@Ru7Longcrypto,ru7longcrypto,0.58,619,35572,40.0,60.0,51.0,49.0,74.0,26.0,C450
DeFi,Momentum,65,Masil 매실남 .eX | 🇰🇷 | Ⓜ️Ⓜ️T,@sikiri0,sikiri0,0.2,156,10690,34.0,66.0,87.0,13.0,61.0,39.0,C481
DeFi,Momentum,95,❤️Superdan $M | Ⓜ️Ⓜ️T,@Super__dandan,super__dandan,0.15,314,37819,41.0,59.0,52.0,48.0,67.0,33.0,C501
DeFi,Momentum,16,Supers🔶 BNB | Ⓜ️Ⓜ️T,@Supers6061,supers6061,0.48,227,105915,26.0,74.0,55.0,45.0,69.0,31.0,C502
DeFi,Momentum,99,tehMoonwalkeR,@tehMoonwalkeR,tehmoonwalker,0.15,716,134761,34.0,66.0,57.0,43.0,87.0,13.0,C510
DeFi,Momentum,78,0xTenson 美羊羊桑 Ⓜ️Ⓜ️T,@Ten1sion,ten1sion,0.18,240,55281,37.0,63.0,57.0,43.0,79.0,21.0,C512
DeFi,Momentum,10,Tim Haldorsson,@TimHaldorsson,timhaldorsson,0.57,722,30603,13.0,87.0,43.0,57.0,68.0,32.0,C525
DeFi,Momentum,96,UCHAL 우찰 Ⓜ️Ⓜ️T,@tm_uchal,tm_uchal,0.15,140,5270,15.0,85.0,56.0,44.0,68.0,32.0,C526
DeFi,Momentum,69,Vvicky绵绵 Ⓜ️Ⓜ️T,@vvickym2,vvickym2,0.19,338,82455,25.0,75.0,72.0,28.0,73.0,27.0,C536
DeFi,Momentum,54,Niels,@Web3Niels,web3niels,0.23,382,54874,44.0,56.0,68.0,32.0,75.0,25.0,C544
DeFi,Momentum,36,probe Ⓜ️Ⓜ️T,@web3probe,web3probe,0.3,142,7052,12.0,88.0,66.0,34.0,49.0,51.0,C545
DeFi,Momentum,71,냐옹쩌둥Ⓜ️Ⓜ️T,@whenmoonsoon,whenmoonsoon,0.19,117,4112,30.0,70.0,49.0,51.0,54.0,46.0,C549
DeFi,Momentum,77,Wonnie🔺,@Wonnie_mbm_,wonnie_mbm_,0.18,520,30514,46.0,54.0,56.0,44.0,69.0,31.0,C553
DeFi,Momentum,19,币圈女菩萨 | Pizza披萨🍕 Ⓜ️Ⓜ️T,@xincctnnq,xincctnnq,0.45,263,98195,20.0,80.0,50.0,50.0,65.0,35.0,C563
DeFi,Momentum,29,星星菌🦖| Ⓜ️Ⓜ️T,@xingxingjun8888,xingxingjun8888,0.33,297,42717,31.0,69.0,84.0,16.0,66.0,34.0,C564
DeFi,Momentum,13,雪糕战神🍦Ⓜ️Ⓜ️T,@Xuegaogx,xuegaogx,0.55,140,32496,42.0,58.0,38.0,62.0,66.0,34.0,C565
DeFi,Momentum,11,Yueya.eth,@yueya_eth,yueya_eth,0.57,697,36043,38.0,62.0,51.0,49.0,70.0,30.0,C574
DeFi,Momentum,14,Yuyue,@yuyue_chris,yuyue_chris,0.53,918,101726,39.0,61.0,68.0,32.0,59.0,41.0,C575
DeFi,Momentum,80,Zera Ⓜ️Ⓜ️T,@zera_chielo,zera_chielo,0.18,195,14020,25.0,75.0,62.0,38.0,65.0,35.0,C579
DeFi,Momentum,82,Bella Ⓜ️Ⓜ️T,@zk_bella,zk_bella,0.17,748,10538,49.0,51.0,69.0,31.0,48.0,52.0,C584
DeFi,Momentum,73,佐哥 ZOHAN 🦅 | Ⓜ️Ⓜ️T,@zohanlin,zohanlin,0.18,578,10183,35.0,65.0,75.0,25.0,75.0,25.0,C587
DeFi,Multipli,77,mozzy 🍌,@0xmozzy,0xmozzy,0.12,1022,5893,51.0,49.0,62.0,38.0,62.0,38.0,C35
DeFi,Multipli,33,vanxyrus 🌊,@0xVanxyrus,0xvanxyrus,0.29,119,4165,43.0,57.0,67.0,33.0,61.0,39.0,C41
DeFi,Multipli,28,whysomad 🧬,@0xwhysomad,0xwhysomad,0.33,31,2149,26.0,74.0,59.0,41.0,61.0,39.0,C43
DeFi,Multipli,63,"3lixbt (🗣️,🤝)",@3liXBT,3lixbt,0.15,314,16866,51.0,49.0,55.0,45.0,63.0,37.0,C52
DeFi,Multipli,75,炼金叔叔.sol💍,@AirdropAlchemis,airdropalchemis,0.12,124,42758,59.0,41.0,49.0,51.0,55.0,45.0,C62
DeFi,Multipli,89,AlphaWolf,@AlphaWolfPRMR,alphawolfprmr,0.08,122,6213,50.0,50.0,85.0,15.0,56.0,44.0,C66
DeFi,Multipli,70,코생 (파머) Ⓜ️Ⓜ️T,@auz2or,auz2or,0.14,122,4505,51.0,49.0,49.0,51.0,45.0,55.0,C84
DeFi,Multipli,17,쥔장 Ⓜ️Ⓜ️T,@beingRich2000,beingrich2000,0.49,198,12517,57.0,43.0,34.0,66.0,58.0,42.0,C101
DeFi,Multipli,38,Aidang Ⓜ️Ⓜ️T,@ccy1871,ccy1871,0.26,142,101824,53.0,47.0,51.0,49.0,59.0,41.0,C130
DeFi,Multipli,96,Coblin(코블린) Ⓜ️Ⓜ️T,@co_cobling,co_cobling,0.07,163,5804,73.0,27.0,36.0,64.0,46.0,54.0,C143
DeFi,Multipli,25,코루🍊 Ⓜ️Ⓜ️T,@colu_farmer,colu_farmer,0.36,298,34937,43.0,57.0,50.0,50.0,67.0,33.0,C146
DeFi,Multipli,90,COmang Ⓜ️Ⓜ️T,@COmang___,comang___,0.08,86,3319,68.0,32.0,50.0,50.0,55.0,45.0,C147
DeFi,Multipli,100,Crazino.eth,@crazino87,crazino87,0.07,123,4187,39.0,61.0,60.0,40.0,72.0,28.0,C149
DeFi,Multipli,9,Zh0u 🧬,@Crypto_Zh0u,crypto_zh0u,0.7,105,7189,3.0,97.0,60.0,40.0,62.0,38.0,C158
DeFi,Multipli,31,Usopp,@CryptoUsopp,cryptousopp,0.3,323,42546,18.0,82.0,69.0,31.0,68.0,32.0,C170
DeFi,Multipli,45,🩷💚khadee Ⓜ️Ⓜ️ T🎩,@dee_nftarmy,dee_nftarmy,0.2,82,4937,29.0,71.0,84.0,16.0,72.0,28.0,C182
DeFi,Multipli,49,Delz,@Delztheplug,delztheplug,0.19,22,1174,40.0,60.0,68.0,32.0,57.0,43.0,C193
DeFi,Multipli,10,evgen,@evgen_by,evgen_by,0.6,256,8867,26.0,74.0,70.0,30.0,70.0,30.0,C220
DeFi,Multipli,51,레오.Master Ⓜ️Ⓜ️T,@ezeroho8245,ezeroho8245,0.18,124,11159,59.0,41.0,64.0,36.0,60.0,40.0,C221
DeFi,Multipli,29,Fantardio,@Fantardio,fantardio,0.31,129,3247,59.0,41.0,64.0,36.0,70.0,30.0,C224
DeFi,Multipli,41,Farmercist 👨‍🌾,@farmercist_eth,farmercist_eth,0.24,353,249767,30.0,70.0,65.0,35.0,63.0,37.0,C225
DeFi,Multipli,94,Okeja,@favour_okeja,favour_okeja,0.08,17,1852,7.0,93.0,70.0,30.0,61.0,39.0,C226
DeFi,Multipli,16,0xlist,@gemspecialist01,gemspecialist01,0.51,33,3902,22.0,78.0,52.0,48.0,64.0,36.0,C236
DeFi,Multipli,44,GeorgeInSolana 🧬,@GeorgeInSolana,georgeinsolana,0.21,68,2759,23.0,77.0,73.0,27.0,62.0,38.0,C237
DeFi,Multipli,60,Gomtu Ⓜ️Ⓜ️T,@gomtu_xyz,gomtu_xyz,0.16,256,14448,65.0,35.0,51.0,49.0,62.0,38.0,C244
DeFi,Multipli,85,"gome Ⓜ️Ⓜ️T (❖,❖)",@hangome_sol,hangome_sol,0.1,161,4112,68.0,32.0,68.0,32.0,40.0,60.0,C259
DeFi,Multipli,73,HenriⓂ️Ⓜ️T,@HenriLee92,henrilee92,0.12,134,6291,86.0,14.0,26.0,74.0,60.0,40.0,C267
DeFi,Multipli,98,Hodleth (✧ᴗ✧) Ⓜ️Ⓜ️T,@HodlethKR,hodlethkr,0.07,103,4677,57.0,43.0,54.0,46.0,41.0,59.0,C273
DeFi,Multipli,81,HumzyTrades,@HumzyTrades,humzytrades,0.11,56,3826,17.0,83.0,68.0,32.0,74.0,26.0,C278
DeFi,Multipli,74,I’K,@ike_crypt,ike_crypt,0.12,29,2926,59.0,41.0,100.0,0.0,61.0,39.0,C289
DeFi,Multipli,14,Jack Haldorsson,@Jackhaldorsson,jackhaldorsson,0.51,264,10286,34.0,66.0,60.0,40.0,61.0,39.0,C295
DeFi,Multipli,12,jayplaycoⓂ️Ⓜ️T,@jayplayco,jayplayco,0.53,272,9215,32.0,68.0,32.0,68.0,51.0,49.0,C298
DeFi,Multipli,7,Chanimal 🍌 $APE 🦍 Noya,@JaysonCrypto,jaysoncrypto,0.74,1603,23630,6.0,94.0,54.0,46.0,59.0,41.0,C299
DeFi,Multipli,99,Yoony12 Ⓜ️Ⓜ️T,@jonBeoGazua,jonbeogazua,0.07,82,3609,65.0,35.0,45.0,55.0,43.0,57.0,C309
DeFi,Multipli,58,Joshcrypt ☘️,@Joshy_159,joshy_159,0.16,14,4034,9.0,91.0,53.0,47.0,74.0,26.0,C311
DeFi,Multipli,2,katexbt.hl,@katexbt,katexbt,1.11,1103,23581,33.0,67.0,44.0,56.0,54.0,46.0,C317
DeFi,Multipli,15,"Xen (❖,❖)Ⓜ️Ⓜ️T",@lawrenx_,lawrenx_,0.51,177,13884,21.0,79.0,76.0,24.0,60.0,40.0,C332
DeFi,Multipli,46,Leafswan,@leaf_swan,leaf_swan,0.2,1372,67354,41.0,59.0,42.0,58.0,67.0,33.0,C333
DeFi,Multipli,55,Lexi Bitcoin 🐱,@Lexibtceth,lexibtceth,0.17,444,80559,57.0,43.0,16.0,84.0,75.0,25.0,C337
DeFi,Multipli,23,loffy (0/hero) 🇵🇹 🎯,@loffydotsol,loffydotsol,0.37,111,3175,42.0,58.0,57.0,43.0,69.0,31.0,C347
DeFi,Multipli,13,Lsb108,@lovestern83,lovestern83,0.52,84,23954,37.0,63.0,63.0,37.0,64.0,36.0,C348
DeFi,Multipli,5,Luke 🧬,@LukeAlwaysAwake,lukealwaysawake,0.83,228,9345,59.0,41.0,75.0,25.0,56.0,44.0,C350
DeFi,Multipli,24,MAD Vincent 🎒,@MadVincent666,madvincent666,0.36,714,36661,47.0,53.0,66.0,34.0,53.0,47.0,C352
DeFi,Multipli,48,Martin Ho Ⓜ️Ⓜ️T,@MartinHo99999,martinho99999,0.19,53,36717,55.0,45.0,58.0,42.0,70.0,30.0,C358
DeFi,Multipli,6,mufettis 🐋,@nftmufettisi,nftmufettisi,0.77,385,111311,57.0,43.0,46.0,54.0,60.0,40.0,C394
DeFi,Multipli,1,OxTøchi 🦇🔈,@OxTochi,oxtochi,1.27,536,72418,12.0,88.0,70.0,30.0,62.0,38.0,C410
DeFi,Multipli,91,Verdades,@pedro_verdades,pedro_verdades,0.08,132,5871,48.0,52.0,67.0,33.0,48.0,52.0,C412
DeFi,Multipli,56,Travis Ⓜ️Ⓜ️T,@ProofOfTravis,proofoftravis,0.17,554,32963,50.0,50.0,62.0,38.0,73.0,27.0,C420
DeFi,Multipli,40,Rejamong.eth Ⓜ️Ⓜ️T,@r2Jamong,r2jamong,0.24,308,12901,55.0,45.0,43.0,57.0,42.0,58.0,C425
DeFi,Multipli,62,Rains ☔️,@r_rainss,r_rainss,0.15,835,30860,57.0,43.0,63.0,37.0,61.0,39.0,C426
DeFi,Multipli,36,Rektnomist,@rektonomist_,rektonomist_,0.27,481,31662,48.0,52.0,35.0,65.0,62.0,38.0,C441
DeFi,Multipli,30,RIDDLΞR,@RiddlerNFT,riddlernft,0.3,887,34744,51.0,49.0,62.0,38.0,63.0,37.0,C444
DeFi,Multipli,47,riotboy⚡️ Ⓜ️Ⓜ️T,@riotboy2024,riotboy2024,0.2,115,6645,59.0,41.0,39.0,61.0,46.0,54.0,C445
DeFi,Multipli,8,Røb Inwoods 🏹,@rob_inwoods,rob_inwoods,0.74,122,24430,35.0,65.0,48.0,52.0,71.0,29.0,C447
DeFi,Multipli,66,Saul,@SaulWgmi,saulwgmi,0.15,205,85504,53.0,47.0,70.0,30.0,64.0,36.0,C462
DeFi,Multipli,82,더 쓰니 | THE SSUNI Ⓜ️Ⓜ️T,@seongmoolee,seongmoolee,0.1,152,7098,53.0,47.0,42.0,58.0,44.0,56.0,C470
DeFi,Multipli,26,Shann³,@shannholmberg,shannholmberg,0.35,410,18775,50.0,50.0,50.0,50.0,61.0,39.0,C472
DeFi,Multipli,34,shynxbt,@shynxbt,shynxbt,0.29,39,1905,0.0,100.0,59.0,41.0,64.0,36.0,C480
DeFi,Multipli,19,slappjakke,@Slappjakke,slappjakke,0.49,1112,61878,57.0,43.0,50.0,50.0,60.0,40.0,C487
DeFi,Multipli,3,Tim Haldorsson,@TimHaldorsson,timhaldorsson,1.07,722,30603,21.0,79.0,46.0,54.0,65.0,35.0,C525
DeFi,Multipli,22,Truu🐻‍❄️,@Truunik,truunik,0.4,485,11260,23.0,77.0,73.0,27.0,50.0,50.0,C529
DeFi,Multipli,20,Vide Haldorsson,@VideHaldorsson,videhaldorsson,0.41,86,4161,34.0,66.0,78.0,22.0,53.0,47.0,C534
DeFi,Multipli,69,Adam Westerén,@Wezaverse,wezaverse,0.14,176,9811,59.0,41.0,58.0,42.0,67.0,33.0,C547
DeFi,Multipli,21,xero 🎮,@xerocooleth,xerocooleth,0.41,1747,70358,22.0,78.0,61.0,39.0,62.0,38.0,C560
DeFi,Multipli,72,Yawara,@yawaradoteth,yawaradoteth,0.13,204,7025,34.0,66.0,90.0,10.0,70.0,30.0,C570
DeFi,Turtle Club,61,$0.02timmy,@0x002timmy,0x002timmy,0.23,316,6202,51.0,49.0,51.0,49.0,63.0,37.0,C1
DeFi,Turtle Club,87,sparkⓂ️Ⓜ️T,@0x_xifeng,0x_xifeng,0.08,360,25523,70.0,30.0,47.0,53.0,54.0,46.0,C4
DeFi,Turtle Club,32,ALTF4,@0xALTF4,0xaltf4,0.43,537,74431,58.0,42.0,26.0,74.0,75.0,25.0,C8
DeFi,Turtle Club,19,0xfarmed,@0xfarmed,0xfarmed,0.59,73,1862,0.0,100.0,36.0,64.0,74.0,26.0,C24
DeFi,Turtle Club,56,Jarod 🎙️,@0xJarod,0xjarod,0.24,149,7785,37.0,63.0,45.0,55.0,65.0,35.0,C29
DeFi,Turtle Club,25,vanxyrus 🌊,@0xVanxyrus,0xvanxyrus,0.48,119,4165,24.0,76.0,47.0,53.0,60.0,40.0,C41
DeFi,Turtle Club,5,"3lixbt (🗣️,🤝)",@3liXBT,3lixbt,1.0,314,16866,12.0,88.0,40.0,60.0,59.0,41.0,C52
DeFi,Turtle Club,13,©️Jamisky,@_Jamisky,_jamisky,0.67,104,6239,2.0,98.0,48.0,52.0,59.0,41.0,C56
DeFi,Turtle Club,45,AlphaWolf,@AlphaWolfPRMR,alphawolfprmr,0.31,122,6213,8.0,92.0,50.0,50.0,54.0,46.0,C66
DeFi,Turtle Club,85,Anda ☀️,@anda765,anda765,0.09,100,5275,65.0,35.0,58.0,42.0,56.0,44.0,C72
DeFi,Turtle Club,53,Bored Shamrocks,@ArtificialSham1,artificialsham1,0.25,338,3209,25.0,75.0,50.0,50.0,52.0,48.0,C79
DeFi,Turtle Club,6,awestin.eth,@austiinxbt,austiinxbt,0.96,188,5493,14.0,86.0,35.0,65.0,66.0,34.0,C83
DeFi,Turtle Club,84,Bitman Ⓜ️Ⓜ️T,@BitmanTW,bitmantw,0.1,798,44885,35.0,65.0,40.0,60.0,65.0,35.0,C109
DeFi,Turtle Club,23,"SNIPER (🫰, ✨)",@Boy1Sniper,boy1sniper,0.52,66,6470,9.0,91.0,44.0,56.0,59.0,41.0,C117
DeFi,Turtle Club,39,Caben,@Caben_nft,caben_nft,0.34,172,8642,30.0,70.0,50.0,50.0,53.0,47.0,C126
DeFi,Turtle Club,38,Aidang Ⓜ️Ⓜ️T,@ccy1871,ccy1871,0.35,142,101823,49.0,51.0,35.0,65.0,53.0,47.0,C130
DeFi,Turtle Club,100,Crazino.eth,@crazino87,crazino87,0.04,123,4187,45.0,55.0,50.0,50.0,55.0,45.0,C149
DeFi,Turtle Club,30,Zh0u 🧬,@Crypto_Zh0u,crypto_zh0u,0.43,105,7189,10.0,90.0,49.0,51.0,61.0,39.0,C158
DeFi,Turtle Club,49,Usopp,@CryptoUsopp,cryptousopp,0.27,323,42550,43.0,57.0,50.0,50.0,66.0,34.0,C170
DeFi,Turtle Club,72,🩷💚khadee Ⓜ️Ⓜ️ T🎩,@dee_nftarmy,dee_nftarmy,0.15,82,4937,39.0,61.0,54.0,46.0,64.0,36.0,C182
DeFi,Turtle Club,58,Delz,@Delztheplug,delztheplug,0.24,22,1174,34.0,66.0,47.0,53.0,55.0,45.0,C193
DeFi,Turtle Club,75,DAMBI,@doodlely213,doodlely213,0.14,109,5396,36.0,64.0,51.0,49.0,33.0,67.0,C202
DeFi,Turtle Club,63,DarylTanky,@DRTnky,drtnky,0.21,177,7686,65.0,35.0,42.0,58.0,52.0,48.0,C205
DeFi,Turtle Club,77,Elisa,@eeelistar,eeelistar,0.13,1393,56110,62.0,38.0,45.0,55.0,58.0,42.0,C208
DeFi,Turtle Club,27,Eli5DeFi,@eli5_defi,eli5_defi,0.46,970,41545,33.0,67.0,39.0,61.0,62.0,38.0,C213
DeFi,Turtle Club,37,etrouble,@etrouble562,etrouble562,0.37,58,1613,21.0,79.0,46.0,54.0,56.0,44.0,C218
DeFi,Turtle Club,96,레오.Master Ⓜ️Ⓜ️T,@ezeroho8245,ezeroho8245,0.06,124,11159,65.0,35.0,42.0,58.0,30.0,70.0,C221
DeFi,Turtle Club,81,Farmercist 👨‍🌾,@farmercist_eth,farmercist_eth,0.11,353,249768,32.0,68.0,41.0,59.0,57.0,43.0,C225
DeFi,Turtle Club,91,"Elisha (Ø,G)",@ghcryptoguy,ghcryptoguy,0.07,251,17358,62.0,38.0,38.0,62.0,69.0,31.0,C238
DeFi,Turtle Club,66,Gomtu Ⓜ️Ⓜ️T,@gomtu_xyz,gomtu_xyz,0.2,256,14448,76.0,24.0,42.0,58.0,65.0,35.0,C244
DeFi,Turtle Club,71,Andy the Jet Ⓜ️ Ⓜ️ T,@GpaAndy,gpaandy,0.15,63,7068,24.0,76.0,13.0,87.0,75.0,25.0,C246
DeFi,Turtle Club,62,,@guiguziben,guiguziben,0.22,144,71756,58.0,42.0,31.0,69.0,69.0,31.0,C252
DeFi,Turtle Club,74,Henry,@hankisinvesting,hankisinvesting,0.14,78,5988,43.0,57.0,40.0,60.0,61.0,39.0,C260
DeFi,Turtle Club,92,"havelaw 해브로 (❖,❖) Ⓜ️Ⓜ️T",@havelaw11,havelaw11,0.07,129,5224,70.0,30.0,36.0,64.0,50.0,50.0,C263
DeFi,Turtle Club,94,Holly,@holly_web3,holly_web3,0.07,277,56081,55.0,45.0,44.0,56.0,61.0,39.0,C274
DeFi,Turtle Club,54,HumzyTrades,@HumzyTrades,humzytrades,0.25,56,3826,30.0,70.0,50.0,50.0,57.0,43.0,C278
DeFi,Turtle Club,18,Hydraze 🏴‍☠️,@Hydraze420,hydraze420,0.63,1716,132896,45.0,55.0,53.0,47.0,60.0,40.0,C282
DeFi,Turtle Club,9,itskkoma,@itskkoma,itskkoma,0.8,308,9425,16.0,84.0,42.0,58.0,59.0,41.0,C293
DeFi,Turtle Club,31,Jack Haldorsson,@Jackhaldorsson,jackhaldorsson,0.43,264,10286,43.0,57.0,53.0,47.0,56.0,44.0,C295
DeFi,Turtle Club,7,Jampzey.hl,@Jampzey,jampzey,0.91,2023,114421,49.0,51.0,48.0,52.0,53.0,47.0,C296
DeFi,Turtle Club,69,jayplaycoⓂ️Ⓜ️T,@jayplayco,jayplayco,0.17,272,9215,0.0,0.0,0.0,0.0,0.0,0.0,C298
DeFi,Turtle Club,40,Chanimal 🍌 $APE 🦍 Noya,@JaysonCrypto,jaysoncrypto,0.34,1603,23626,17.0,83.0,46.0,54.0,59.0,41.0,C299
DeFi,Turtle Club,14,Javi🥥.eth,@jgonzalezferrer,jgonzalezferrer,0.66,558,58724,33.0,67.0,46.0,54.0,66.0,34.0,C303
DeFi,Turtle Club,83,Yoony12 Ⓜ️Ⓜ️T,@jonBeoGazua,jonbeogazua,0.1,82,3609,55.0,45.0,35.0,65.0,41.0,59.0,C309
